DateTime,GHI,DNI,DHI
2024-01-01 05:00,0.0,0.0,0.0
2024-01-01 05:15,0.0,0.0,0.0
2024-01-01 05:30,0.0,0.0,0.0
2024-01-01 05:45,0.0,0.0,0.0
2024-01-01 06:00,0.0,0.0,0.0
2024-01-01 06:15,0.0,0.0,0.0
2024-01-01 06:30,0.0,0.0,0.0
2024-01-01 06:45,5.13,40.11,5.7
2024-01-01 07:00,15.02,81.81,9.55
2024-01-01 07:15,26.65,111.02,12.48
2024-01-01 07:30,39.06,132.53,14.84
2024-01-01 07:45,51.79,149.13,16.83
2024-01-01 08:00,64.57,162.38,18.53
2024-01-01 08:15,77.18,173.21,20.01
2024-01-01 08:30,89.47,182.19,21.31
2024-01-01 08:45,101.31,189.75,22.46
2024-01-01 09:00,112.58,196.14,23.47
2024-01-01 09:15,123.21,201.59,24.36
2024-01-01 09:30,133.09,206.22,25.15
2024-01-01 09:45,142.16,210.17,25.83
2024-01-01 10:00,150.36,213.51,26.43
2024-01-01 10:15,157.62,216.31,26.94
2024-01-01 10:30,163.9,218.63,27.36
2024-01-01 10:45,169.16,220.49,27.71
2024-01-01 11:00,173.37,221.94,27.98
2024-01-01 11:15,176.49,222.99,28.18
2024-01-01 11:30,178.51,223.66,28.31
2024-01-01 11:45,179.41,223.96,28.36
2024-01-01 12:00,179.19,223.89,28.34
2024-01-01 12:15,177.85,223.46,28.26
2024-01-01 12:30,175.4,222.65,28.1
2024-01-01 12:45,171.85,221.46,27.87
2024-01-01 13:00,167.23,219.86,27.57
2024-01-01 13:15,161.56,217.83,27.19
2024-01-01 13:30,154.88,215.33,26.73
2024-01-01 13:45,147.24,212.33,26.19
2024-01-01 14:00,138.69,208.76,25.56
2024-01-01 14:15,129.29,204.55,24.83
2024-01-01 14:30,119.1,199.61,24.01
2024-01-01 14:45,108.21,193.81,23.07
2024-01-01 15:00,96.69,186.98,22.01
2024-01-01 15:15,84.66,178.9,20.81
2024-01-01 15:30,72.22,169.24,19.44
2024-01-01 15:45,59.52,157.55,17.88
2024-01-01 16:00,46.73,143.1,16.07
2024-01-01 16:15,34.07,124.76,13.95
2024-01-01 16:30,21.9,100.6,11.39
2024-01-01 16:45,10.8,67.08,8.17
2024-01-01 17:00,2.15,19.51,3.72
2024-01-01 17:15,0.0,0.0,0.0
2024-01-01 17:30,0.0,0.0,0.0
2024-01-01 17:45,0.0,0.0,0.0
2024-01-01 18:00,0.0,0.0,0.0
2024-01-01 18:15,0.0,0.0,0.0
2024-01-01 18:30,0.0,0.0,0.0
2024-01-01 18:45,0.0,0.0,0.0
2024-01-02 05:00,0.0,0.0,0.0
2024-01-02 05:15,0.0,0.0,0.0
2024-01-02 05:30,0.0,0.0,0.0
2024-01-02 05:45,0.0,0.0,0.0
2024-01-02 06:00,0.0,0.0,0.0
2024-01-02 06:15,0.0,0.0,0.0
2024-01-02 06:30,0.0,0.0,0.0
2024-01-02 06:45,4.97,39.18,5.61
2024-01-02 07:00,14.82,81.23,9.49
2024-01-02 07:15,26.44,110.65,12.43
2024-01-02 07:30,38.86,132.3,14.8
2024-01-02 07:45,51.61,149.0,16.79
2024-01-02 08:00,64.41,162.31,18.5
2024-01-02 08:15,77.04,173.17,19.99
2024-01-02 08:30,89.36,182.19,21.29
2024-01-02 08:45,101.23,189.77,22.44
2024-01-02 09:00,112.53,196.19,23.45
2024-01-02 09:15,123.19,201.65,24.35
2024-01-02 09:30,133.11,206.3,25.13
2024-01-02 09:45,142.21,210.26,25.82
2024-01-02 10:00,150.45,213.61,26.42
2024-01-02 10:15,157.75,216.42,26.93
2024-01-02 10:30,164.07,218.75,27.35
2024-01-02 10:45,169.37,220.63,27.7
2024-01-02 11:00,173.61,222.08,27.98
2024-01-02 11:15,176.77,223.14,28.18
2024-01-02 11:30,178.82,223.82,28.31
2024-01-02 11:45,179.76,224.13,28.36
2024-01-02 12:00,179.58,224.08,28.35
2024-01-02 12:15,178.27,223.66,28.27
2024-01-02 12:30,175.85,222.86,28.11
2024-01-02 12:45,172.33,221.69,27.88
2024-01-02 13:00,167.74,220.1,27.58
2024-01-02 13:15,162.1,218.1,27.2
2024-01-02 13:30,155.46,215.62,26.75
2024-01-02 13:45,147.84,212.65,26.21
2024-01-02 14:00,139.31,209.11,25.58
2024-01-02 14:15,129.93,204.94,24.86
2024-01-02 14:30,119.75,200.03,24.04
2024-01-02 14:45,108.87,194.27,23.11
2024-01-02 15:00,97.36,187.49,22.05
2024-01-02 15:15,85.32,179.47,20.86
2024-01-02 15:30,72.88,169.9,19.5
2024-01-02 15:45,60.17,158.3,17.95
2024-01-02 16:00,47.36,143.99,16.15
2024-01-02 16:15,34.67,125.85,14.05
2024-01-02 16:30,22.45,101.99,11.52
2024-01-02 16:45,11.27,68.96,8.33
2024-01-02 17:00,2.44,21.88,3.96
2024-01-02 17:15,0.0,0.0,0.0
2024-01-02 17:30,0.0,0.0,0.0
2024-01-02 17:45,0.0,0.0,0.0
2024-01-02 18:00,0.0,0.0,0.0
2024-01-02 18:15,0.0,0.0,0.0
2024-01-02 18:30,0.0,0.0,0.0
2024-01-02 18:45,0.0,0.0,0.0
2024-01-03 05:00,0.0,0.0,0.0
2024-01-03 05:15,0.0,0.0,0.0
2024-01-03 05:30,0.0,0.0,0.0
2024-01-03 05:45,0.0,0.0,0.0
2024-01-03 06:00,0.0,0.0,0.0
2024-01-03 06:15,0.0,0.0,0.0
2024-01-03 06:30,0.0,0.0,0.0
2024-01-03 06:45,4.82,38.35,5.53
2024-01-03 07:00,14.65,80.72,9.43
2024-01-03 07:15,26.26,110.35,12.38
2024-01-03 07:30,38.69,132.12,14.76
2024-01-03 07:45,51.45,148.89,16.76
2024-01-03 08:00,64.27,162.25,18.47
2024-01-03 08:15,76.93,173.15,19.96
2024-01-03 08:30,89.27,182.19,21.27
2024-01-03 08:45,101.16,189.78,22.42
2024-01-03 09:00,112.5,196.22,23.44
2024-01-03 09:15,123.19,201.69,24.33
2024-01-03 09:30,133.14,206.36,25.12
2024-01-03 09:45,142.29,210.33,25.81
2024-01-03 10:00,150.55,213.69,26.41
2024-01-03 10:15,157.89,216.52,26.92
2024-01-03 10:30,164.25,218.86,27.35
2024-01-03 10:45,169.59,220.74,27.7
2024-01-03 11:00,173.87,222.21,27.98
2024-01-03 11:15,177.06,223.28,28.18
2024-01-03 11:30,179.15,223.97,28.31
2024-01-03 11:45,180.13,224.3,28.37
2024-01-03 12:00,179.98,224.25,28.36
2024-01-03 12:15,178.7,223.84,28.28
2024-01-03 12:30,176.31,223.05,28.13
2024-01-03 12:45,172.83,221.88,27.91
2024-01-03 13:00,168.26,220.31,27.61
2024-01-03 13:15,162.65,218.31,27.24
2024-01-03 13:30,156.02,215.85,26.78
2024-01-03 13:45,148.43,212.89,26.25
2024-01-03 14:00,139.91,209.37,25.63
2024-01-03 14:15,130.54,205.22,24.91
2024-01-03 14:30,120.38,200.34,24.1
2024-01-03 14:45,109.5,194.61,23.17
2024-01-03 15:00,98.0,187.87,22.12
2024-01-03 15:15,85.97,179.91,20.93
2024-01-03 15:30,73.52,170.4,19.58
2024-01-03 15:45,60.8,158.9,18.03
2024-01-03 16:00,47.97,144.73,16.25
2024-01-03 16:15,35.26,126.78,14.16
2024-01-03 16:30,23.0,103.23,11.65
2024-01-03 16:45,11.73,70.7,8.49
2024-01-03 17:00,2.74,24.21,4.19
2024-01-03 17:15,0.0,0.0,0.0
2024-01-03 17:30,0.0,0.0,0.0
2024-01-03 17:45,0.0,0.0,0.0
2024-01-03 18:00,0.0,0.0,0.0
2024-01-03 18:15,0.0,0.0,0.0
2024-01-03 18:30,0.0,0.0,0.0
2024-01-03 18:45,0.0,0.0,0.0
2024-01-04 05:00,0.0,0.0,0.0
2024-01-04 05:15,0.0,0.0,0.0
2024-01-04 05:30,0.0,0.0,0.0
2024-01-04 05:45,0.0,0.0,0.0
2024-01-04 06:00,0.0,0.0,0.0
2024-01-04 06:15,0.0,0.0,0.0
2024-01-04 06:30,0.0,0.0,0.0
2024-01-04 06:45,4.68,37.4,5.45
2024-01-04 07:00,14.46,80.02,9.38
2024-01-04 07:15,26.06,109.82,12.35
2024-01-04 07:30,38.49,131.7,14.74
2024-01-04 07:45,51.27,148.55,16.75
2024-01-04 08:00,64.1,161.97,18.47
2024-01-04 08:15,76.78,172.91,19.97
2024-01-04 08:30,89.14,181.99,21.28
2024-01-04 08:45,101.06,189.61,22.44
2024-01-04 09:00,112.43,196.06,23.46
2024-01-04 09:15,123.15,201.57,24.36
2024-01-04 09:30,133.14,206.26,25.15
2024-01-04 09:45,142.32,210.26,25.84
2024-01-04 10:00,150.62,213.64,26.44
2024-01-04 10:15,158.0,216.48,26.96
2024-01-04 10:30,164.39,218.83,27.39
2024-01-04 10:45,169.77,220.72,27.74
2024-01-04 11:00,174.08,222.2,28.02
2024-01-04 11:15,177.31,223.29,28.23
2024-01-04 11:30,179.44,223.99,28.36
2024-01-04 11:45,180.45,224.32,28.42
2024-01-04 12:00,180.34,224.29,28.41
2024-01-04 12:15,179.1,223.88,28.33
2024-01-04 12:30,176.74,223.11,28.18
2024-01-04 12:45,173.28,221.95,27.96
2024-01-04 13:00,168.75,220.39,27.67
2024-01-04 13:15,163.16,218.42,27.29
2024-01-04 13:30,156.56,215.98,26.84
2024-01-04 13:45,148.99,213.05,26.31
2024-01-04 14:00,140.5,209.56,25.69
2024-01-04 14:15,131.15,205.44,24.97
2024-01-04 14:30,121.0,200.59,24.16
2024-01-04 14:45,110.14,194.91,23.24
2024-01-04 15:00,98.64,188.22,22.19
2024-01-04 15:15,86.62,180.32,21.01
2024-01-04 15:30,74.17,170.89,19.66
2024-01-04 15:45,61.44,159.49,18.12
2024-01-04 16:00,48.6,145.44,16.35
2024-01-04 16:15,35.86,127.7,14.27
2024-01-04 16:30,23.55,104.44,11.78
2024-01-04 16:45,12.21,72.41,8.66
2024-01-04 17:00,3.06,26.56,4.43
2024-01-04 17:15,0.0,0.0,0.0
2024-01-04 17:30,0.0,0.0,0.0
2024-01-04 17:45,0.0,0.0,0.0
2024-01-04 18:00,0.0,0.0,0.0
2024-01-04 18:15,0.0,0.0,0.0
2024-01-04 18:30,0.0,0.0,0.0
2024-01-04 18:45,0.0,0.0,0.0
2024-01-05 05:00,0.0,0.0,0.0
2024-01-05 05:15,0.0,0.0,0.0
2024-01-05 05:30,0.0,0.0,0.0
2024-01-05 05:45,0.0,0.0,0.0
2024-01-05 06:00,0.0,0.0,0.0
2024-01-05 06:15,0.0,0.0,0.0
2024-01-05 06:30,0.0,0.0,0.0
2024-01-05 06:45,4.56,36.66,5.38
2024-01-05 07:00,14.31,79.56,9.34
2024-01-05 07:15,25.91,109.53,12.31
2024-01-05 07:30,38.35,131.52,14.72
2024-01-05 07:45,51.14,148.43,16.73
2024-01-05 08:00,64.0,161.9,18.45
2024-01-05 08:15,76.7,172.88,19.95
2024-01-05 08:30,89.09,181.99,21.27
2024-01-05 08:45,101.05,189.64,22.43
2024-01-05 09:00,112.45,196.12,23.45
2024-01-05 09:15,123.2,201.63,24.35
2024-01-05 09:30,133.22,206.33,25.15
2024-01-05 09:45,142.44,210.33,25.84
2024-01-05 10:00,150.77,213.72,26.45
2024-01-05 10:15,158.19,216.57,26.96
2024-01-05 10:30,164.62,218.93,27.4
2024-01-05 10:45,170.03,220.83,27.75
2024-01-05 11:00,174.38,222.32,28.03
2024-01-05 11:15,177.65,223.41,28.24
2024-01-05 11:30,179.82,224.13,28.37
2024-01-05 11:45,180.86,224.47,28.44
2024-01-05 12:00,180.78,224.45,28.43
2024-01-05 12:15,179.58,224.06,28.35
2024-01-05 12:30,177.25,223.31,28.21
2024-01-05 12:45,173.83,222.17,27.99
2024-01-05 13:00,169.32,220.63,27.69
2024-01-05 13:15,163.76,218.67,27.32
2024-01-05 13:30,157.19,216.26,26.87
2024-01-05 13:45,149.64,213.35,26.34
2024-01-05 14:00,141.17,209.88,25.73
2024-01-05 14:15,131.83,205.79,25.02
2024-01-05 14:30,121.7,200.98,24.21
2024-01-05 14:45,110.84,195.34,23.29
2024-01-05 15:00,99.35,188.7,22.25
2024-01-05 15:15,87.32,180.85,21.07
2024-01-05 15:30,74.86,171.48,19.73
2024-01-05 15:45,62.12,160.18,18.2
2024-01-05 16:00,49.25,146.26,16.44
2024-01-05 16:15,36.48,128.71,14.38
2024-01-05 16:30,24.13,105.75,11.91
2024-01-05 16:45,12.71,74.2,8.82
2024-01-05 17:00,3.4,28.99,4.66
2024-01-05 17:15,0.0,0.0,0.0
2024-01-05 17:30,0.0,0.0,0.0
2024-01-05 17:45,0.0,0.0,0.0
2024-01-05 18:00,0.0,0.0,0.0
2024-01-05 18:15,0.0,0.0,0.0
2024-01-05 18:30,0.0,0.0,0.0
2024-01-05 18:45,0.0,0.0,0.0
2024-01-06 05:00,0.0,0.0,0.0
2024-01-06 05:15,0.0,0.0,0.0
2024-01-06 05:30,0.0,0.0,0.0
2024-01-06 05:45,0.0,0.0,0.0
2024-01-06 06:00,0.0,0.0,0.0
2024-01-06 06:15,0.0,0.0,0.0
2024-01-06 06:30,0.0,0.0,0.0
2024-01-06 06:45,4.45,35.98,5.32
2024-01-06 07:00,14.18,79.14,9.29
2024-01-06 07:15,25.78,109.27,12.28
2024-01-06 07:30,38.23,131.36,14.69
2024-01-06 07:45,51.04,148.34,16.71
2024-01-06 08:00,63.92,161.84,18.44
2024-01-06 08:15,76.64,172.85,19.94
2024-01-06 08:30,89.06,181.98,21.26
2024-01-06 08:45,101.05,189.64,22.42
2024-01-06 09:00,112.48,196.13,23.45
2024-01-06 09:15,123.27,201.66,24.36
2024-01-06 09:30,133.32,206.38,25.15
2024-01-06 09:45,142.57,210.4,25.85
2024-01-06 10:00,150.95,213.8,26.45
2024-01-06 10:15,158.4,216.66,26.97
2024-01-06 10:30,164.87,219.03,27.41
2024-01-06 10:45,170.32,220.95,27.76
2024-01-06 11:00,174.71,222.45,28.05
2024-01-06 11:15,178.02,223.55,28.26
2024-01-06 11:30,180.22,224.27,28.39
2024-01-06 11:45,181.3,224.63,28.46
2024-01-06 12:00,181.25,224.62,28.45
2024-01-06 12:15,180.07,224.24,28.38
2024-01-06 12:30,177.78,223.49,28.24
2024-01-06 12:45,174.38,222.36,28.02
2024-01-06 13:00,169.9,220.83,27.73
2024-01-06 13:15,164.36,218.88,27.36
2024-01-06 13:30,157.81,216.48,26.92
2024-01-06 13:45,150.28,213.58,26.39
2024-01-06 14:00,141.82,210.13,25.78
2024-01-06 14:15,132.5,206.06,25.07
2024-01-06 14:30,122.38,201.29,24.27
2024-01-06 14:45,111.53,195.68,23.35
2024-01-06 15:00,100.04,189.1,22.32
2024-01-06 15:15,88.01,181.31,21.14
2024-01-06 15:30,75.55,172.03,19.81
2024-01-06 15:45,62.8,160.83,18.29
2024-01-06 16:00,49.92,147.06,16.54
2024-01-06 16:15,37.12,129.7,14.49
2024-01-06 16:30,24.71,107.04,12.04
2024-01-06 16:45,13.22,75.97,8.99
2024-01-06 17:00,3.75,31.42,4.89
2024-01-06 17:15,0.0,0.0,0.0
2024-01-06 17:30,0.0,0.0,0.0
2024-01-06 17:45,0.0,0.0,0.0
2024-01-06 18:00,0.0,0.0,0.0
2024-01-06 18:15,0.0,0.0,0.0
2024-01-06 18:30,0.0,0.0,0.0
2024-01-06 18:45,0.0,0.0,0.0
2024-01-07 05:00,0.0,0.0,0.0
2024-01-07 05:15,0.0,0.0,0.0
2024-01-07 05:30,0.0,0.0,0.0
2024-01-07 05:45,0.0,0.0,0.0
2024-01-07 06:00,0.0,0.0,0.0
2024-01-07 06:15,0.0,0.0,0.0
2024-01-07 06:30,0.0,0.0,0.0
2024-01-07 06:45,4.35,35.32,5.26
2024-01-07 07:00,14.05,78.69,9.26
2024-01-07 07:15,25.65,108.95,12.26
2024-01-07 07:30,38.11,131.12,14.68
2024-01-07 07:45,50.94,148.15,16.7
2024-01-07 08:00,63.83,161.69,18.44
2024-01-07 08:15,76.58,172.72,19.95
2024-01-07 08:30,89.03,181.88,21.27
2024-01-07 08:45,101.04,189.56,22.44
2024-01-07 09:00,112.5,196.07,23.47
2024-01-07 09:15,123.32,201.62,24.38
2024-01-07 09:30,133.41,206.34,25.18
2024-01-07 09:45,142.69,210.36,25.88
2024-01-07 10:00,151.11,213.78,26.49
2024-01-07 10:15,158.59,216.65,27.01
2024-01-07 10:30,165.1,219.03,27.45
2024-01-07 10:45,170.58,220.95,27.81
2024-01-07 11:00,175.01,222.46,28.09
2024-01-07 11:15,178.35,223.57,28.3
2024-01-07 11:30,180.58,224.31,28.44
2024-01-07 11:45,181.7,224.67,28.51
2024-01-07 12:00,181.69,224.67,28.51
2024-01-07 12:15,180.54,224.3,28.44
2024-01-07 12:30,178.28,223.57,28.29
2024-01-07 12:45,174.91,222.45,28.08
2024-01-07 13:00,170.46,220.94,27.79
2024-01-07 13:15,164.95,219.01,27.43
2024-01-07 13:30,158.42,216.63,26.98
2024-01-07 13:45,150.91,213.76,26.46
2024-01-07 14:00,142.47,210.34,25.84
2024-01-07 14:15,133.17,206.3,25.14
2024-01-07 14:30,123.05,201.55,24.34
2024-01-07 14:45,112.21,195.98,23.43
2024-01-07 15:00,100.73,189.44,22.4
2024-01-07 15:15,88.7,181.7,21.23
2024-01-07 15:30,76.23,172.49,19.9
2024-01-07 15:45,63.47,161.37,18.39
2024-01-07 16:00,50.57,147.73,16.65
2024-01-07 16:15,37.74,130.57,14.61
2024-01-07 16:30,25.3,108.21,12.18
2024-01-07 16:45,13.73,77.64,9.16
2024-01-07 17:00,4.11,33.81,5.12
2024-01-07 17:15,0.0,0.0,0.0
2024-01-07 17:30,0.0,0.0,0.0
2024-01-07 17:45,0.0,0.0,0.0
2024-01-07 18:00,0.0,0.0,0.0
2024-01-07 18:15,0.0,0.0,0.0
2024-01-07 18:30,0.0,0.0,0.0
2024-01-07 18:45,0.0,0.0,0.0
2024-01-08 05:00,0.0,0.0,0.0
2024-01-08 05:15,0.0,0.0,0.0
2024-01-08 05:30,0.0,0.0,0.0
2024-01-08 05:45,0.0,0.0,0.0
2024-01-08 06:00,0.0,0.0,0.0
2024-01-08 06:15,0.0,0.0,0.0
2024-01-08 06:30,0.0,0.0,0.0
2024-01-08 06:45,4.26,34.78,5.21
2024-01-08 07:00,13.95,78.36,9.23
2024-01-08 07:15,25.55,108.76,12.24
2024-01-08 07:30,38.03,131.0,14.66
2024-01-08 07:45,50.88,148.09,16.69
2024-01-08 08:00,63.8,161.68,18.43
2024-01-08 08:15,76.58,172.75,19.94
2024-01-08 08:30,89.06,181.93,21.27
2024-01-08 08:45,101.1,189.64,22.43
2024-01-08 09:00,112.6,196.16,23.47
2024-01-08 09:15,123.46,201.72,24.38
2024-01-08 09:30,133.58,206.45,25.18
2024-01-08 09:45,142.9,210.49,25.88
2024-01-08 10:00,151.35,213.91,26.49
2024-01-08 10:15,158.87,216.79,27.01
2024-01-08 10:30,165.42,219.17,27.45
2024-01-08 10:45,170.94,221.11,27.82
2024-01-08 11:00,175.4,222.63,28.1
2024-01-08 11:15,178.78,223.75,28.32
2024-01-08 11:30,181.05,224.49,28.46
2024-01-08 11:45,182.2,224.86,28.53
2024-01-08 12:00,182.22,224.87,28.53
2024-01-08 12:15,181.11,224.52,28.46
2024-01-08 12:30,178.88,223.8,28.31
2024-01-08 12:45,175.54,222.71,28.1
2024-01-08 13:00,171.11,221.21,27.81
2024-01-08 13:15,165.63,219.3,27.45
2024-01-08 13:30,159.12,216.94,27.01
2024-01-08 13:45,151.63,214.09,26.49
2024-01-08 14:00,143.21,210.7,25.88
2024-01-08 14:15,133.91,206.69,25.18
2024-01-08 14:30,123.81,201.98,24.38
2024-01-08 14:45,112.97,196.45,23.48
2024-01-08 15:00,101.49,189.96,22.45
2024-01-08 15:15,89.46,182.29,21.29
2024-01-08 15:30,76.99,173.16,19.97
2024-01-08 15:45,64.21,162.16,18.47
2024-01-08 16:00,51.28,148.66,16.74
2024-01-08 16:15,38.42,131.68,14.72
2024-01-08 16:30,25.92,109.61,12.31
2024-01-08 16:45,14.27,79.49,9.32
2024-01-08 17:00,4.5,36.32,5.35
2024-01-08 17:15,0.0,0.0,0.0
2024-01-08 17:30,0.0,0.0,0.0
2024-01-08 17:45,0.0,0.0,0.0
2024-01-08 18:00,0.0,0.0,0.0
2024-01-08 18:15,0.0,0.0,0.0
2024-01-08 18:30,0.0,0.0,0.0
2024-01-08 18:45,0.0,0.0,0.0
2024-01-09 05:00,0.0,0.0,0.0
2024-01-09 05:15,0.0,0.0,0.0
2024-01-09 05:30,0.0,0.0,0.0
2024-01-09 05:45,0.0,0.0,0.0
2024-01-09 06:00,0.0,0.0,0.0
2024-01-09 06:15,0.0,0.0,0.0
2024-01-09 06:30,0.0,0.0,0.0
2024-01-09 06:45,4.2,34.41,5.17
2024-01-09 07:00,13.88,78.2,9.2
2024-01-09 07:15,25.5,108.73,12.22
2024-01-09 07:30,37.99,131.05,14.64
2024-01-09 07:45,50.87,148.19,16.68
2024-01-09 08:00,63.82,161.81,18.42
2024-01-09 08:15,76.63,172.9,19.93
2024-01-09 08:30,89.15,182.1,21.25
2024-01-09 08:45,101.22,189.82,22.42
2024-01-09 09:00,112.76,196.35,23.45
2024-01-09 09:15,123.65,201.91,24.36
2024-01-09 09:30,133.81,206.66,25.17
2024-01-09 09:45,143.17,210.7,25.87
2024-01-09 10:00,151.65,214.12,26.48
2024-01-09 10:15,159.22,217.01,27.01
2024-01-09 10:30,165.8,219.4,27.45
2024-01-09 10:45,171.35,221.34,27.81
2024-01-09 11:00,175.86,222.87,28.1
2024-01-09 11:15,179.27,224.0,28.31
2024-01-09 11:30,181.58,224.76,28.45
2024-01-09 11:45,182.76,225.15,28.52
2024-01-09 12:00,182.82,225.18,28.52
2024-01-09 12:15,181.74,224.84,28.45
2024-01-09 12:30,179.54,224.13,28.31
2024-01-09 12:45,176.23,223.05,28.1
2024-01-09 13:00,171.83,221.57,27.82
2024-01-09 13:15,166.36,219.67,27.46
2024-01-09 13:30,159.87,217.33,27.03
2024-01-09 13:45,152.39,214.49,26.51
2024-01-09 14:00,143.99,211.12,25.91
2024-01-09 14:15,134.7,207.13,25.21
2024-01-09 14:30,124.6,202.45,24.42
2024-01-09 14:45,113.76,196.96,23.52
2024-01-09 15:00,102.28,190.51,22.5
2024-01-09 15:15,90.24,182.91,21.35
2024-01-09 15:30,77.76,173.85,20.04
2024-01-09 15:45,64.96,162.95,18.55
2024-01-09 16:00,52.01,149.59,16.83
2024-01-09 16:15,39.11,132.81,14.83
2024-01-09 16:30,26.56,111.02,12.44
2024-01-09 16:45,14.83,81.36,9.49
2024-01-09 17:00,4.9,38.85,5.57
2024-01-09 17:15,0.0,0.0,0.0
2024-01-09 17:30,0.0,0.0,0.0
2024-01-09 17:45,0.0,0.0,0.0
2024-01-09 18:00,0.0,0.0,0.0
2024-01-09 18:15,0.0,0.0,0.0
2024-01-09 18:30,0.0,0.0,0.0
2024-01-09 18:45,0.0,0.0,0.0
2024-01-10 05:00,0.0,0.0,0.0
2024-01-10 05:15,0.0,0.0,0.0
2024-01-10 05:30,0.0,0.0,0.0
2024-01-10 05:45,0.0,0.0,0.0
2024-01-10 06:00,0.0,0.0,0.0
2024-01-10 06:15,0.0,0.0,0.0
2024-01-10 06:30,0.0,0.0,0.0
2024-01-10 06:45,4.14,34.05,5.13
2024-01-10 07:00,13.82,78.03,9.18
2024-01-10 07:15,25.45,108.65,12.2
2024-01-10 07:30,37.96,131.02,14.64
2024-01-10 07:45,50.86,148.19,16.67
2024-01-10 08:00,63.83,161.81,18.42
2024-01-10 08:15,76.67,172.92,19.93
2024-01-10 08:30,89.21,182.13,21.26
2024-01-10 08:45,101.33,189.87,22.43
2024-01-10 09:00,112.89,196.41,23.46
2024-01-10 09:15,123.82,201.98,24.38
2024-01-10 09:30,134.01,206.73,25.18
2024-01-10 09:45,143.4,210.77,25.89
2024-01-10 10:00,151.92,214.19,26.51
2024-01-10 10:15,159.52,217.09,27.03
2024-01-10 10:30,166.14,219.49,27.47
2024-01-10 10:45,171.73,221.44,27.84
2024-01-10 11:00,176.27,222.97,28.13
2024-01-10 11:15,179.71,224.11,28.35
2024-01-10 11:30,182.05,224.87,28.49
2024-01-10 11:45,183.27,225.26,28.56
2024-01-10 12:00,183.35,225.3,28.57
2024-01-10 12:15,182.3,224.96,28.5
2024-01-10 12:30,180.13,224.26,28.37
2024-01-10 12:45,176.84,223.18,28.16
2024-01-10 13:00,172.46,221.72,27.88
2024-01-10 13:15,167.02,219.83,27.52
2024-01-10 13:30,160.55,217.5,27.09
2024-01-10 13:45,153.09,214.69,26.58
2024-01-10 14:00,144.69,211.34,25.98
2024-01-10 14:15,135.42,207.38,25.28
2024-01-10 14:30,125.33,202.74,24.49
2024-01-10 14:45,114.5,197.29,23.6
2024-01-10 15:00,103.02,190.9,22.58
2024-01-10 15:15,90.98,183.34,21.43
2024-01-10 15:30,78.49,174.36,20.13
2024-01-10 15:45,65.68,163.54,18.64
2024-01-10 16:00,52.7,150.3,16.94
2024-01-10 16:15,39.78,133.71,14.95
2024-01-10 16:30,27.18,112.21,12.58
2024-01-10 16:45,15.38,83.02,9.65
2024-01-10 17:00,5.31,41.25,5.8
2024-01-10 17:15,0.0,0.0,0.0
2024-01-10 17:30,0.0,0.0,0.0
2024-01-10 17:45,0.0,0.0,0.0
2024-01-10 18:00,0.0,0.0,0.0
2024-01-10 18:15,0.0,0.0,0.0
2024-01-10 18:30,0.0,0.0,0.0
2024-01-10 18:45,0.0,0.0,0.0
2024-01-11 05:00,0.0,0.0,0.0
2024-01-11 05:15,0.0,0.0,0.0
2024-01-11 05:30,0.0,0.0,0.0
2024-01-11 05:45,0.0,0.0,0.0
2024-01-11 06:00,0.0,0.0,0.0
2024-01-11 06:15,0.0,0.0,0.0
2024-01-11 06:30,0.0,0.0,0.0
2024-01-11 06:45,4.08,33.63,5.1
2024-01-11 07:00,13.75,77.69,9.16
2024-01-11 07:15,25.39,108.39,12.2
2024-01-11 07:30,37.92,130.82,14.64
2024-01-11 07:45,50.83,148.02,16.69
2024-01-11 08:00,63.83,161.68,18.43
2024-01-11 08:15,76.69,172.81,19.95
2024-01-11 08:30,89.26,182.04,21.29
2024-01-11 08:45,101.41,189.79,22.46
2024-01-11 09:00,113.01,196.35,23.5
2024-01-11 09:15,123.96,201.94,24.41
2024-01-11 09:30,134.19,206.7,25.22
2024-01-11 09:45,143.62,210.76,25.93
2024-01-11 10:00,152.18,214.2,26.55
2024-01-11 10:15,159.82,217.11,27.07
2024-01-11 10:30,166.47,219.53,27.52
2024-01-11 10:45,172.11,221.49,27.88
2024-01-11 11:00,176.68,223.04,28.17
2024-01-11 11:15,180.16,224.18,28.39
2024-01-11 11:30,182.54,224.95,28.54
2024-01-11 11:45,183.78,225.35,28.62
2024-01-11 12:00,183.9,225.4,28.62
2024-01-11 12:15,182.88,225.08,28.56
2024-01-11 12:30,180.74,224.39,28.42
2024-01-11 12:45,177.48,223.34,28.21
2024-01-11 13:00,173.12,221.89,27.93
2024-01-11 13:15,167.7,220.02,27.58
2024-01-11 13:30,161.25,217.71,27.15
2024-01-11 13:45,153.81,214.91,26.64
2024-01-11 14:00,145.43,211.59,26.04
2024-01-11 14:15,136.17,207.66,25.35
2024-01-11 14:30,126.09,203.05,24.56
2024-01-11 14:45,115.26,197.64,23.67
2024-01-11 15:00,103.78,191.29,22.66
2024-01-11 15:15,91.74,183.8,21.51
2024-01-11 15:30,79.24,174.89,20.22
2024-01-11 15:45,66.41,164.18,18.74
2024-01-11 16:00,53.42,151.08,17.04
2024-01-11 16:15,40.46,134.66,15.06
2024-01-11 16:30,27.82,113.44,12.71
